ISIN,Strategy Key,Language,Fund Name,Currency,Last Updated Date,Text
HK0000258282,363220,zh-HK,AB (HK) European Income Portfolio Class AA RMB H,CNH,2025-04-30 04:47:22,
HK0000258282,363220,zh-CN,AB (HK) European Income Portfolio Class AA RMB H,CNH,2025-04-30 04:47:22,
LU0203202063,16468,en,AB - All Market Income Portfolio A2X Acc,USD,2025-04-29 03:32:50,April 2025
LU0203202063,16468,zh-HK,AB - All Market Income Portfolio A2X Acc,USD,2025-04-29 03:32:50,
LU0203202063,16468,zh-CN,AB - All Market Income Portfolio A2X Acc,USD,2025-04-29 03:32:50,
LU0203203384,36613,en,AB - All Market Income Portfolio B2X Acc,USD,2025-04-29 03:32:50,April 2025
LU0203203384,36613,zh-HK,AB - All Market Income Portfolio B2X Acc,USD,2025-04-29 03:32:50,
LU0203203384,36613,zh-CN,AB - All Market Income Portfolio B2X Acc,USD,2025-04-29 03:32:50,
LU0232524495,33144,en,AB - American Growth Portfolio A Acc,EUR,2025-04-29 03:33:24,April 2025
LU0232524495,33144,zh-HK,AB - American Growth Portfolio A Acc,EUR,2025-04-29 03:33:24,
LU0232524495,33144,zh-CN,AB - American Growth Portfolio A Acc,EUR,2025-04-29 03:33:24,
LU0511403387,36571,en,AB - American Growth Portfolio A EUR H Acc,EUR,2025-04-29 03:34:38,April 2025
LU0511403387,36571,zh-HK,AB - American Growth Portfolio A EUR H Acc,EUR,2025-04-29 03:34:38,
LU0511403387,36571,zh-CN,AB - American Growth Portfolio A EUR H Acc,EUR,2025-04-29 03:34:38,
LU0232524651,36572,en,AB - American Growth Portfolio B Acc,EUR,2025-04-29 03:33:24,April 2025
LU0232524651,36572,zh-HK,AB - American Growth Portfolio B Acc,EUR,2025-04-29 03:33:24,
LU0232524651,36572,zh-CN,AB - American Growth Portfolio B Acc,EUR,2025-04-29 03:33:24,
LU0079475777,36573,en,AB - American Growth Portfolio B Acc,USD,2025-04-29 03:33:24,April 2025
LU0079475777,36573,zh-HK,AB - American Growth Portfolio B Acc,USD,2025-04-29 03:33:24,
LU0079475777,36573,zh-CN,AB - American Growth Portfolio B Acc,USD,2025-04-29 03:33:24,
LU0095030564,12636,en,AB - American Income Portfolio A2 Acc,USD,2025-04-29 07:24:49,March 2025
LU0095030564,12636,zh-HK,AB - American Income Portfolio A2 Acc,USD,2025-04-29 07:24:49,
LU0095030564,12636,zh-CN,AB - American Income Portfolio A2 Acc,USD,2025-04-29 07:24:49,
LU0417102927,36574,en,AB - American Income Portfolio A2 Acc,HKD,2025-04-29 07:24:49,March 2025
LU0417102927,36574,zh-HK,AB - American Income Portfolio A2 Acc,HKD,2025-04-29 07:24:49,
LU0417102927,36574,zh-CN,AB - American Income Portfolio A2 Acc,HKD,2025-04-29 07:24:49,
LU0232525203,16456,en,AB - American Income Portfolio A2 Acc,EUR,2025-04-29 07:24:49,March 2025
LU0232525203,16456,zh-HK,AB - American Income Portfolio A2 Acc,EUR,2025-04-29 07:24:49,
LU0232525203,16456,zh-CN,AB - American Income Portfolio A2 Acc,EUR,2025-04-29 07:24:49,
LU1069766787,45934,en,AB - American Income Portfolio AA,,2025-04-29 07:24:49,March 2025
LU1069766787,45934,zh-HK,AB - American Income Portfolio AA,,2025-04-29 07:24:49,
LU1069766787,45934,zh-CN,AB - American Income Portfolio AA,,2025-04-29 07:24:49,
LU1008671841,45326,en,AB - American Income Portfolio AA AUD H Inc,AUD,2025-04-29 07:24:49,March 2025
LU1008671841,45326,zh-HK,AB - American Income Portfolio AA AUD H Inc,AUD,2025-04-29 07:24:49,
LU1008671841,45326,zh-CN,AB - American Income Portfolio AA AUD H Inc,AUD,2025-04-29 07:24:49,
LU1069345251,52484,en,AB - American Income Portfolio AA CAD H Inc,CAD,2025-04-29 07:24:49,March 2025
LU1069345251,52484,zh-HK,AB - American Income Portfolio AA CAD H Inc,CAD,2025-04-29 07:24:49,
LU1069345251,52484,zh-CN,AB - American Income Portfolio AA CAD H Inc,CAD,2025-04-29 07:24:49,
LU1069345509,52481,en,AB - American Income Portfolio AA EUR H Inc,EUR,2025-04-29 07:24:49,March 2025
LU1069345509,52481,zh-HK,AB - American Income Portfolio AA EUR H Inc,EUR,2025-04-29 07:24:49,
LU1069345509,52481,zh-CN,AB - American Income Portfolio AA EUR H Inc,EUR,2025-04-29 07:24:49,
LU1069345335,47622,en,AB - American Income Portfolio AA GBP H Inc,GBP,2025-04-29 07:24:49,March 2025
LU1069345335,47622,zh-HK,AB - American Income Portfolio AA GBP H Inc,GBP,2025-04-29 07:24:49,
LU1069345335,47622,zh-CN,AB - American Income Portfolio AA GBP H Inc,GBP,2025-04-29 07:24:49,
LU1069345178,52485,en,AB - American Income Portfolio AA Inc,HKD,2025-04-29 07:24:49,March 2025
LU1069345178,52485,zh-HK,AB - American Income Portfolio AA Inc,HKD,2025-04-29 07:24:49,
LU1069345178,52485,zh-CN,AB - American Income Portfolio AA Inc,HKD,2025-04-29 07:24:49,
LU1008671684,45325,en,AB - American Income Portfolio AA Inc,USD,2025-04-29 07:24:49,March 2025
LU1008671684,45325,zh-HK,AB - American Income Portfolio AA Inc,USD,2025-04-29 07:24:49,
LU1008671684,45325,zh-CN,AB - American Income Portfolio AA Inc,USD,2025-04-29 07:24:49,
LU1069345418,52482,en,AB - American Income Portfolio AA NZD H Inc,NZD,2025-04-29 07:24:49,March 2025
LU1069345418,52482,zh-HK,AB - American Income Portfolio AA NZD H Inc,NZD,2025-04-29 07:24:49,
LU1069345418,52482,zh-CN,AB - American Income Portfolio AA NZD H Inc,NZD,2025-04-29 07:24:49,
LU0778786706,212921,en,AB - American Income Portfolio AT,,2025-04-29 07:24:49,March 2025
LU0778786706,212921,zh-HK,AB - American Income Portfolio AT,,2025-04-29 07:24:49,
LU0778786706,212921,zh-CN,AB - American Income Portfolio AT,,2025-04-29 07:24:49,
LU0511406216,36575,en,AB - American Income Portfolio AT AUD H Inc,AUD,2025-04-29 07:24:49,March 2025
LU0511406216,36575,zh-HK,AB - American Income Portfolio AT AUD H Inc,AUD,2025-04-29 07:24:49,
LU0511406216,36575,zh-CN,AB - American Income Portfolio AT AUD H Inc,AUD,2025-04-29 07:24:49,
LU0592505407,45271,en,AB - American Income Portfolio AT CAD H Inc,CAD,2025-04-29 07:24:49,March 2025
LU0592505407,45271,zh-HK,AB - American Income Portfolio AT CAD H Inc,CAD,2025-04-29 07:24:49,
LU0592505407,45271,zh-CN,AB - American Income Portfolio AT CAD H Inc,CAD,2025-04-29 07:24:49,
LU0539799634,36576,en,AB - American Income Portfolio AT EUR H Inc,EUR,2025-04-29 07:24:49,March 2025
LU0539799634,36576,zh-HK,AB - American Income Portfolio AT EUR H Inc,EUR,2025-04-29 07:24:49,
LU0539799634,36576,zh-CN,AB - American Income Portfolio AT EUR H Inc,EUR,2025-04-29 07:24:49,
LU0689625878,45711,en,AB - American Income Portfolio AT GBP H Inc,GBP,2025-04-29 07:24:49,March 2025
LU0689625878,45711,zh-HK,AB - American Income Portfolio AT GBP H Inc,GBP,2025-04-29 07:24:49,
LU0689625878,45711,zh-CN,AB - American Income Portfolio AT GBP H Inc,GBP,2025-04-29 07:24:49,
LU0417103065,36577,en,AB - American Income Portfolio AT HKD Inc,HKD,2025-04-29 07:24:49,March 2025
LU0417103065,36577,zh-HK,AB - American Income Portfolio AT HKD Inc,HKD,2025-04-29 07:24:49,
LU0417103065,36577,zh-CN,AB - American Income Portfolio AT HKD Inc,HKD,2025-04-29 07:24:49,
LU0157308031,20961,en,AB - American Income Portfolio AT Inc,USD,2025-04-29 07:24:49,March 2025
LU0157308031,20961,zh-HK,AB - American Income Portfolio AT Inc,USD,2025-04-29 07:24:49,
LU0157308031,20961,zh-CN,AB - American Income Portfolio AT Inc,USD,2025-04-29 07:24:49,
LU0095030648,36579,en,AB - American Income Portfolio B2 Acc,USD,2025-04-29 07:24:49,March 2025
LU0095030648,36579,zh-HK,AB - American Income Portfolio B2 Acc,USD,2025-04-29 07:24:49,
LU0095030648,36579,zh-CN,AB - American Income Portfolio B2 Acc,USD,2025-04-29 07:24:49,
LU0232525625,36578,en,AB - American Income Portfolio B2 Acc,EUR,2025-04-29 07:24:49,March 2025
LU0232525625,36578,zh-HK,AB - American Income Portfolio B2 Acc,EUR,2025-04-29 07:24:49,
LU0232525625,36578,zh-CN,AB - American Income Portfolio B2 Acc,EUR,2025-04-29 07:24:49,
LU0157312140,36580,en,AB - American Income Portfolio BT Inc,USD,2025-04-29 07:24:49,March 2025
LU0157312140,36580,zh-HK,AB - American Income Portfolio BT Inc,USD,2025-04-29 07:24:49,
LU0157312140,36580,zh-CN,AB - American Income Portfolio BT Inc,USD,2025-04-29 07:24:49,
LU0469266505,36582,en,AB - Asia Ex-Japan Equity Portfolio A Acc,EUR,2025-04-29 03:38:25,April 2025
LU0469266505,36582,zh-HK,AB - Asia Ex-Japan Equity Portfolio A Acc,EUR,2025-04-29 03:38:25,
LU0469266505,36582,zh-CN,AB - Asia Ex-Japan Equity Portfolio A Acc,EUR,2025-04-29 03:38:25,
LU0469268204,36583,en,AB - Asia Ex-Japan Equity Portfolio A Acc,HKD,2025-04-29 03:38:25,April 2025
LU0469268204,36583,zh-HK,AB - Asia Ex-Japan Equity Portfolio A Acc,HKD,2025-04-29 03:38:25,
LU0469268204,36583,zh-CN,AB - Asia Ex-Japan Equity Portfolio A Acc,HKD,2025-04-29 03:38:25,
LU0469268469,36584,en,AB - Asia Ex-Japan Equity Portfolio A Acc,USD,2025-04-29 03:38:25,April 2025
LU0469268469,36584,zh-HK,AB - Asia Ex-Japan Equity Portfolio A Acc,USD,2025-04-29 03:38:25,
LU0469268469,36584,zh-CN,AB - Asia Ex-Japan Equity Portfolio A Acc,USD,2025-04-29 03:38:25,
LU0511404195,36581,en,AB - Asia Ex-Japan Equity Portfolio A AUD H Acc,AUD,2025-04-29 03:38:25,April 2025
LU0511404195,36581,zh-HK,AB - Asia Ex-Japan Equity Portfolio A AUD H Acc,AUD,2025-04-29 03:38:25,
LU0511404195,36581,zh-CN,AB - Asia Ex-Japan Equity Portfolio A AUD H Acc,AUD,2025-04-29 03:38:25,
LU0511404278,36585,en,AB - Asia Ex-Japan Equity Portfolio AD AUD H Inc,AUD,2025-04-29 03:38:25,April 2025
LU0511404278,36585,zh-HK,AB - Asia Ex-Japan Equity Portfolio AD AUD H Inc,AUD,2025-04-29 03:38:25,
LU0511404278,36585,zh-CN,AB - Asia Ex-Japan Equity Portfolio AD AUD H Inc,AUD,2025-04-29 03:38:25,
LU0592506397,45273,en,AB - Asia Ex-Japan Equity Portfolio AD CAD H Inc,CAD,2025-04-29 03:38:25,April 2025
LU0592506397,45273,zh-HK,AB - Asia Ex-Japan Equity Portfolio AD CAD H Inc,CAD,2025-04-29 03:38:25,
LU0592506397,45273,zh-CN,AB - Asia Ex-Japan Equity Portfolio AD CAD H Inc,CAD,2025-04-29 03:38:25,
LU0469268626,36586,en,AB - Asia Ex-Japan Equity Portfolio AD Inc,HKD,2025-04-29 03:38:25,April 2025
LU0469268626,36586,zh-HK,AB - Asia Ex-Japan Equity Portfolio AD Inc,HKD,2025-04-29 03:38:25,
LU0469268626,36586,zh-CN,AB - Asia Ex-Japan Equity Portfolio AD Inc,HKD,2025-04-29 03:38:25,
LU0469268972,36587,en,AB - Asia Ex-Japan Equity Portfolio AD Inc,USD,2025-04-29 03:38:25,April 2025
LU0469268972,36587,zh-HK,AB - Asia Ex-Japan Equity Portfolio AD Inc,USD,2025-04-29 03:38:25,
LU0469268972,36587,zh-CN,AB - Asia Ex-Japan Equity Portfolio AD Inc,USD,2025-04-29 03:38:25,
LU0736556092,42941,en,AB - Asia Pacific Local Currency Debt Portfolio A2 EUR H Acc,EUR,2024-08-06 03:39:55,August 2023
LU0736556092,42941,zh-CN,AB - Asia Pacific Local Currency Debt Portfolio A2 EUR H Acc,EUR,2024-08-06 03:39:55,
LU0736556092,42941,zh-HK,AB - Asia Pacific Local Currency Debt Portfolio A2 EUR H Acc,EUR,2024-08-06 03:39:55,
LU0736555797,42822,en,AB - Asia Pacific Local Currency Debt Portfolio A2 USD Acc,USD,2024-08-06 03:39:55,August 2023
LU0736555797,42822,zh-CN,AB - Asia Pacific Local Currency Debt Portfolio A2 USD Acc,USD,2024-08-06 03:39:55,
LU0736555797,42822,zh-HK,AB - Asia Pacific Local Currency Debt Portfolio A2 USD Acc,USD,2024-08-06 03:39:55,
LU0800104787,45825,en,AB - Asia Pacific Local Currency Debt Portfolio A2 USD Acc,HKD,2024-08-06 03:39:55,August 2023
LU0800104787,45825,zh-CN,AB - Asia Pacific Local Currency Debt Portfolio A2 USD Acc,HKD,2024-08-06 03:39:55,
LU0800104787,45825,zh-HK,AB - Asia Pacific Local Currency Debt Portfolio A2 USD Acc,HKD,2024-08-06 03:39:55,
LU0736556415,45589,en,AB - Asia Pacific Local Currency Debt Portfolio AT AUD H Inc,AUD,2024-08-06 03:39:55,August 2023
LU0736556415,45589,zh-HK,AB - Asia Pacific Local Currency Debt Portfolio AT AUD H Inc,AUD,2024-08-06 03:39:55,
LU0736556415,45589,zh-CN,AB - Asia Pacific Local Currency Debt Portfolio AT AUD H Inc,AUD,2024-08-06 03:39:55,
LU0800104944,45772,en,AB - Asia Pacific Local Currency Debt Portfolio AT CAD H Inc,CAD,2024-08-06 03:39:55,August 2023
LU0800104944,45772,zh-CN,AB - Asia Pacific Local Currency Debt Portfolio AT CAD H Inc,CAD,2024-08-06 03:39:55,
LU0800104944,45772,zh-HK,AB - Asia Pacific Local Currency Debt Portfolio AT CAD H Inc,CAD,2024-08-06 03:39:55,
LU0736556688,45692,en,AB - Asia Pacific Local Currency Debt Portfolio AT EUR H Inc,EUR,2024-08-06 03:39:55,August 2023
LU0736556688,45692,zh-HK,AB - Asia Pacific Local Currency Debt Portfolio AT EUR H Inc,EUR,2024-08-06 03:39:55,
LU0736556688,45692,zh-CN,AB - Asia Pacific Local Currency Debt Portfolio AT EUR H Inc,EUR,2024-08-06 03:39:55,
LU0800105081,42928,en,AB - Asia Pacific Local Currency Debt Portfolio AT GBP H Inc,GBP,2024-08-06 03:39:55,August 2023
LU0800105081,42928,zh-CN,AB - Asia Pacific Local Currency Debt Portfolio AT GBP H Inc,GBP,2024-08-06 03:39:55,
LU0800105081,42928,zh-HK,AB - Asia Pacific Local Currency Debt Portfolio AT GBP H Inc,GBP,2024-08-06 03:39:55,
LU0800104860,45811,en,AB - Asia Pacific Local Currency Debt Portfolio AT USD Inc,HKD,2024-08-06 03:39:55,August 2023
LU0800104860,45811,zh-CN,AB - Asia Pacific Local Currency Debt Portfolio AT USD Inc,HKD,2024-08-06 03:39:55,
LU0800104860,45811,zh-HK,AB - Asia Pacific Local Currency Debt Portfolio AT USD Inc,HKD,2024-08-06 03:39:55,
LU0736556332,45588,en,AB - Asia Pacific Local Currency Debt Portfolio AT USD Inc,USD,2024-08-06 03:39:55,August 2023
LU0736556332,45588,zh-HK,AB - Asia Pacific Local Currency Debt Portfolio AT USD Inc,USD,2024-08-06 03:39:55,
LU0736556332,45588,zh-CN,AB - Asia Pacific Local Currency Debt Portfolio AT USD Inc,USD,2024-08-06 03:39:55,
LU0203202907,20891,en,AB - Dynamic Diversified Portfolio AX Acc,USD,2024-03-14 09:37:08,April 2023
LU0203202907,20891,zh-HK,AB - Dynamic Diversified Portfolio AX Acc,USD,2024-03-14 09:37:08,
LU0203202907,20891,zh-CN,AB - Dynamic Diversified Portfolio AX Acc,USD,2024-03-14 09:37:08,
LU0203203467,36614,en,AB - Dynamic Diversified Portfolio BX Acc,USD,2024-03-14 09:37:08,April 2023
LU0203203467,36614,zh-HK,AB - Dynamic Diversified Portfolio BX Acc,USD,2024-03-14 09:37:08,
LU0203203467,36614,zh-CN,AB - Dynamic Diversified Portfolio BX Acc,USD,2024-03-14 09:37:08,
LU0232528306,33147,en,AB - Emerging Markets Growth Portfolio A Acc,EUR,2025-04-30 04:33:45,March 2025
LU0232528306,33147,zh-HK,AB - Emerging Markets Growth Portfolio A Acc,EUR,2025-04-30 04:33:45,
LU0232528306,33147,zh-CN,AB - Emerging Markets Growth Portfolio A Acc,EUR,2025-04-30 04:33:45,
LU0040709171,16460,en,AB - Emerging Markets Growth Portfolio A Acc,USD,2025-04-30 04:33:45,March 2025
LU0040709171,16460,zh-HK,AB - Emerging Markets Growth Portfolio A Acc,USD,2025-04-30 04:33:45,
LU0040709171,16460,zh-CN,AB - Emerging Markets Growth Portfolio A Acc,USD,2025-04-30 04:33:45,
LU0453505090,36590,en,AB - Emerging Markets Growth Portfolio A Acc,HKD,2025-04-30 04:33:45,March 2025
LU0453505090,36590,zh-HK,AB - Emerging Markets Growth Portfolio A Acc,HKD,2025-04-30 04:33:45,
LU0453505090,36590,zh-CN,AB - Emerging Markets Growth Portfolio A Acc,HKD,2025-04-30 04:33:45,
LU0232528561,36588,en,AB - Emerging Markets Growth Portfolio B Acc,EUR,2025-04-30 04:33:45,March 2025
LU0232528561,36588,zh-HK,AB - Emerging Markets Growth Portfolio B Acc,EUR,2025-04-30 04:33:45,
LU0232528561,36588,zh-CN,AB - Emerging Markets Growth Portfolio B Acc,EUR,2025-04-30 04:33:45,
LU0040709684,36589,en,AB - Emerging Markets Growth Portfolio B Acc,USD,2025-04-30 04:33:45,March 2025
LU0040709684,36589,zh-HK,AB - Emerging Markets Growth Portfolio B Acc,USD,2025-04-30 04:33:45,
LU0040709684,36589,zh-CN,AB - Emerging Markets Growth Portfolio B Acc,USD,2025-04-30 04:33:45,
LU0683595382,58696,en,AB - Emerging Markets Multi-Asset Portfolio A Acc,HKD,2025-04-29 03:40:48,April 2025
LU0683595382,58696,zh-HK,AB - Emerging Markets Multi-Asset Portfolio A Acc,HKD,2025-04-29 03:40:48,
LU0683595382,58696,zh-CN,AB - Emerging Markets Multi-Asset Portfolio A Acc,HKD,2025-04-29 03:40:48,
LU0633140560,42738,en,AB - Emerging Markets Multi-Asset Portfolio A Acc,USD,2025-04-29 03:40:48,April 2025
LU0633140560,42738,zh-HK,AB - Emerging Markets Multi-Asset Portfolio A Acc,USD,2025-04-29 03:40:48,
LU0633140560,42738,zh-CN,AB - Emerging Markets Multi-Asset Portfolio A Acc,USD,2025-04-29 03:40:48,
LU0683595465,55861,en,AB - Emerging Markets Multi-Asset Portfolio A AUD H Acc,AUD,2025-04-29 03:40:48,April 2025
LU0683595465,55861,zh-HK,AB - Emerging Markets Multi-Asset Portfolio A AUD H Acc,AUD,2025-04-29 03:40:48,
LU0683595465,55861,zh-CN,AB - Emerging Markets Multi-Asset Portfolio A AUD H Acc,AUD,2025-04-29 03:40:48,
LU0683595549,58697,en,AB - Emerging Markets Multi-Asset Portfolio A CAD H Acc,CAD,2025-04-29 03:40:48,April 2025
LU0683595549,58697,zh-HK,AB - Emerging Markets Multi-Asset Portfolio A CAD H Acc,CAD,2025-04-29 03:40:48,
LU0683595549,58697,zh-CN,AB - Emerging Markets Multi-Asset Portfolio A CAD H Acc,CAD,2025-04-29 03:40:48,
LU0633142186,42693,en,AB - Emerging Markets Multi-Asset Portfolio A EUR H Acc,EUR,2025-04-29 03:40:48,April 2025
LU0633142186,42693,zh-HK,AB - Emerging Markets Multi-Asset Portfolio A EUR H Acc,EUR,2025-04-29 03:40:48,
LU0633142186,42693,zh-CN,AB - Emerging Markets Multi-Asset Portfolio A EUR H Acc,EUR,2025-04-29 03:40:48,
LU0633142269,42973,en,AB - Emerging Markets Multi-Asset Portfolio A GBP H Acc,GBP,2025-04-29 03:40:48,April 2025
LU0633142269,42973,zh-CN,AB - Emerging Markets Multi-Asset Portfolio A GBP H Acc,GBP,2025-04-29 03:40:48,
LU0633142269,42973,zh-HK,AB - Emerging Markets Multi-Asset Portfolio A GBP H Acc,GBP,2025-04-29 03:40:48,
LU0683595895,55863,en,AB - Emerging Markets Multi-Asset Portfolio AD AUD H Inc,AUD,2025-04-29 03:40:48,April 2025
LU0683595895,55863,zh-HK,AB - Emerging Markets Multi-Asset Portfolio AD AUD H Inc,AUD,2025-04-29 03:40:48,
LU0683595895,55863,zh-CN,AB - Emerging Markets Multi-Asset Portfolio AD AUD H Inc,AUD,2025-04-29 03:40:48,
LU0683596273,58695,en,AB - Emerging Markets Multi-Asset Portfolio AD CAD H Inc,CAD,2025-04-29 03:40:48,April 2025
LU0683596273,58695,zh-HK,AB - Emerging Markets Multi-Asset Portfolio AD CAD H Inc,CAD,2025-04-29 03:40:48,
LU0683596273,58695,zh-CN,AB - Emerging Markets Multi-Asset Portfolio AD CAD H Inc,CAD,2025-04-29 03:40:48,
LU0683596356,55864,en,AB - Emerging Markets Multi-Asset Portfolio AD EUR H Inc,EUR,2025-04-29 03:40:48,April 2025
LU0683596356,55864,zh-HK,AB - Emerging Markets Multi-Asset Portfolio AD EUR H Inc,EUR,2025-04-29 03:40:48,
LU0683596356,55864,zh-CN,AB - Emerging Markets Multi-Asset Portfolio AD EUR H Inc,EUR,2025-04-29 03:40:48,
LU0683596430,58259,en,AB - Emerging Markets Multi-Asset Portfolio AD GBP H Inc,GBP,2025-04-29 03:40:48,April 2025
LU0683596430,58259,zh-CN,AB - Emerging Markets Multi-Asset Portfolio AD GBP H Inc,GBP,2025-04-29 03:40:48,
LU0683596430,58259,zh-HK,AB - Emerging Markets Multi-Asset Portfolio AD GBP H Inc,GBP,2025-04-29 03:40:48,
LU0683595622,58694,en,AB - Emerging Markets Multi-Asset Portfolio AD USD Inc,HKD,2025-04-29 03:40:48,April 2025
LU0683595622,58694,zh-HK,AB - Emerging Markets Multi-Asset Portfolio AD USD Inc,HKD,2025-04-29 03:40:48,
LU0683595622,58694,zh-CN,AB - Emerging Markets Multi-Asset Portfolio AD USD Inc,HKD,2025-04-29 03:40:48,
LU0633140727,55866,en,AB - Emerging Markets Multi-Asset Portfolio AD USD Inc,USD,2025-04-29 03:40:48,April 2025
LU0633140727,55866,zh-HK,AB - Emerging Markets Multi-Asset Portfolio AD USD Inc,USD,2025-04-29 03:40:48,
LU0633140727,55866,zh-CN,AB - Emerging Markets Multi-Asset Portfolio AD USD Inc,USD,2025-04-29 03:40:48,
LU0232529965,33149,en,AB - European Income Portfolio A2 Acc,USD,2025-04-30 04:35:46,March 2025
LU0232529965,33149,zh-HK,AB - European Income Portfolio A2 Acc,USD,2025-04-30 04:35:46,
LU0232529965,33149,zh-CN,AB - European Income Portfolio A2 Acc,USD,2025-04-30 04:35:46,
LU0095024591,33148,en,AB - European Income Portfolio A2 Acc,EUR,2025-04-30 04:35:46,March 2025
LU0095024591,33148,zh-HK,AB - European Income Portfolio A2 Acc,EUR,2025-04-30 04:35:46,
LU0095024591,33148,zh-CN,AB - European Income Portfolio A2 Acc,EUR,2025-04-30 04:35:46,
LU1008671098,45330,en,AB - European Income Portfolio AA AUD H Inc,AUD,2025-04-30 04:35:46,March 2025
LU1008671098,45330,zh-HK,AB - European Income Portfolio AA AUD H Inc,AUD,2025-04-30 04:35:46,
LU1008671098,45330,zh-CN,AB - European Income Portfolio AA AUD H Inc,AUD,2025-04-30 04:35:46,
LU1008670876,45328,en,AB - European Income Portfolio AA EUR Inc,EUR,2025-04-30 04:35:46,March 2025
LU1008670876,45328,zh-HK,AB - European Income Portfolio AA EUR Inc,EUR,2025-04-30 04:35:46,
LU1008670876,45328,zh-CN,AB - European Income Portfolio AA EUR Inc,EUR,2025-04-30 04:35:46,
LU1069347893,45830,en,AB - European Income Portfolio AA HKD H Inc,HKD,2025-04-30 04:35:46,March 2025
LU1069347893,45830,zh-HK,AB - European Income Portfolio AA HKD H Inc,HKD,2025-04-30 04:35:46,
LU1069347893,45830,zh-CN,AB - European Income Portfolio AA HKD H Inc,HKD,2025-04-30 04:35:46,
LU1013768186,45329,en,AB - European Income Portfolio AA USD H Inc,USD,2025-04-30 04:35:46,March 2025
LU1013768186,45329,zh-HK,AB - European Income Portfolio AA USD H Inc,USD,2025-04-30 04:35:46,
LU1013768186,45329,zh-CN,AB - European Income Portfolio AA USD H Inc,USD,2025-04-30 04:35:46,
LU0539801802,45556,en,AB - European Income Portfolio AT AUD H Inc,AUD,2025-04-30 04:35:46,March 2025
LU0539801802,45556,zh-HK,AB - European Income Portfolio AT AUD H Inc,AUD,2025-04-30 04:35:46,
LU0539801802,45556,zh-CN,AB - European Income Portfolio AT AUD H Inc,AUD,2025-04-30 04:35:46,
LU0173638916,36591,en,AB - European Income Portfolio AT Inc,EUR,2025-04-30 04:35:46,March 2025
LU0173638916,36591,zh-HK,AB - European Income Portfolio AT Inc,EUR,2025-04-30 04:35:46,
LU0173638916,36591,zh-CN,AB - European Income Portfolio AT Inc,EUR,2025-04-30 04:35:46,
LU0539802446,45557,en,AB - European Income Portfolio AT USD H Inc,USD,2025-04-30 04:35:46,March 2025
LU0539802446,45557,zh-HK,AB - European Income Portfolio AT USD H Inc,USD,2025-04-30 04:35:46,
LU0539802446,45557,zh-CN,AB - European Income Portfolio AT USD H Inc,USD,2025-04-30 04:35:46,
LU0232530468,36593,en,AB - European Income Portfolio B2 Acc,USD,2025-04-30 04:35:46,March 2025
LU0232530468,36593,zh-HK,AB - European Income Portfolio B2 Acc,USD,2025-04-30 04:35:46,
LU0232530468,36593,zh-CN,AB - European Income Portfolio B2 Acc,USD,2025-04-30 04:35:46,
LU0095024674,36592,en,AB - European Income Portfolio B2 Acc,EUR,2025-04-30 04:35:46,March 2025
LU0095024674,36592,zh-HK,AB - European Income Portfolio B2 Acc,EUR,2025-04-30 04:35:46,
LU0095024674,36592,zh-CN,AB - European Income Portfolio B2 Acc,EUR,2025-04-30 04:35:46,
LU0173640730,36594,en,AB - European Income Portfolio BT Inc,EUR,2025-04-30 04:35:46,March 2025
LU0173640730,36594,zh-HK,AB - European Income Portfolio BT Inc,EUR,2025-04-30 04:35:46,
LU0173640730,36594,zh-CN,AB - European Income Portfolio BT Inc,EUR,2025-04-30 04:35:46,
LU0095325956,33150,en,AB - Eurozone Equity Portfolio AX Acc,EUR,2025-04-30 04:36:46,April 2025
LU0095325956,33150,zh-HK,AB - Eurozone Equity Portfolio AX Acc,EUR,2025-04-30 04:36:46,
LU0095325956,33150,zh-CN,AB - Eurozone Equity Portfolio AX Acc,EUR,2025-04-30 04:36:46,
LU0232529379,33151,en,AB - Eurozone Equity Portfolio AX Acc,USD,2025-04-30 04:36:46,April 2025
LU0232529379,33151,zh-HK,AB - Eurozone Equity Portfolio AX Acc,USD,2025-04-30 04:36:46,
LU0232529379,33151,zh-CN,AB - Eurozone Equity Portfolio AX Acc,USD,2025-04-30 04:36:46,
LU0175139822,16471,en,AB - Global Equity Blend Portfolio A Acc,USD,2025-04-30 04:37:36,March 2025
LU0175139822,16471,zh-HK,AB - Global Equity Blend Portfolio A Acc,USD,2025-04-30 04:37:36,
LU0175139822,16471,zh-CN,AB - Global Equity Blend Portfolio A Acc,USD,2025-04-30 04:37:36,
LU0175140598,36615,en,AB - Global Equity Blend Portfolio B Acc,USD,2025-04-30 04:37:36,March 2025
LU0175140598,36615,zh-HK,AB - Global Equity Blend Portfolio B Acc,USD,2025-04-30 04:37:36,
LU0175140598,36615,zh-CN,AB - Global Equity Blend Portfolio B Acc,USD,2025-04-30 04:37:36,
LU0102830865,15203,en,AB - Global High Yield Portfolio A2 Acc,USD,2025-04-30 04:37:59,March 2025
LU0102830865,15203,zh-HK,AB - Global High Yield Portfolio A2 Acc,USD,2025-04-30 04:37:59,
LU0102830865,15203,zh-CN,AB - Global High Yield Portfolio A2 Acc,USD,2025-04-30 04:37:59,
LU0448068782,36604,en,AB - Global High Yield Portfolio A2 EUR H Acc,EUR,2025-04-30 04:37:59,March 2025
LU0448068782,36604,zh-HK,AB - Global High Yield Portfolio A2 EUR H Acc,EUR,2025-04-30 04:37:59,
