STRATEGYKEY,TICKERNAME,ISIN,CCY,ACTIVE,LOCALE,DOCDATE,EXTERNALURL
45301,Fidelity Funds - Asian High Yield Fund A-MINCOME(G)-USD,LU0937949237,USD,true,en,2024-08-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000PZRJ&documenttype=76&market=1447&investmenttype=1&frame=0
45301,Fidelity Funds - Asian High Yield Fund A-MINCOME(G)-USD,LU0937949237,USD,true,en,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000PZRJ&documenttype=76&market=0&investmenttype=1&frame=0
45302,Fidelity Funds - US High Yield Fund A-MINCOME(G)-USD,LU0937948932,USD,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000PZRK&documenttype=76&market=1447&investmenttype=1&frame=0
45302,Fidelity Funds - US High Yield Fund A-MINCOME(G)-USD,LU0937948932,USD,true,zh_TW,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000PZRK&documenttype=76&market=0&investmenttype=1&frame=0
45302,Fidelity Funds - US High Yield Fund A-MINCOME(G)-USD,LU0937948932,USD,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000PZRK&documenttype=76&market=1447&investmenttype=1&frame=0
45302,Fidelity Funds - US High Yield Fund A-MINCOME(G)-USD,LU0937948932,USD,true,en,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000PZRK&documenttype=76&market=0&investmenttype=1&frame=0
45305,Invesco Funds - Invesco Asia Asset Allocation Fund A Monthly Distribution USD,LU0941602780,USD,true,zh_CN,2015-04-17 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=446&investmentid=F00000Q1Z8&documenttype=76&market=1447&investmenttype=1&frame=0
45305,Invesco Funds - Invesco Asia Asset Allocation Fund A Monthly Distribution USD,LU0941602780,USD,true,zh_TW,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000Q1Z8&documenttype=76&market=1447&investmenttype=1&frame=0
45305,Invesco Funds - Invesco Asia Asset Allocation Fund A Monthly Distribution USD,LU0941602780,USD,true,en,2024-04-29 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000Q1Z8&documenttype=76&market=1447&investmenttype=1&frame=0
45306,UBS (Lux) Equity SICAV - US Total Yield Sustainable (USD) P-mdist,LU0942090050,USD,true,zh_TW,2024-08-08 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000Q3JZ&documenttype=76&market=1447&investmenttype=1&frame=0
45306,UBS (Lux) Equity SICAV - US Total Yield Sustainable (USD) P-mdist,LU0942090050,USD,true,en,2024-08-08 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000Q3JZ&documenttype=76&market=1447&investmenttype=1&frame=0
45309,UBS (Lux) Bond Fund - Euro High Yield (EUR) (AUD hedged) P-mdist,LU0945635778,AUD,true,zh_CN,2015-01-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=446&investmentid=F00000Q5M7&documenttype=76&market=1447&investmenttype=1&frame=0
45309,UBS (Lux) Bond Fund - Euro High Yield (EUR) (AUD hedged) P-mdist,LU0945635778,AUD,true,zh_TW,2024-04-12 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000Q5M7&documenttype=76&market=1447&investmenttype=1&frame=0
45309,UBS (Lux) Bond Fund - Euro High Yield (EUR) (AUD hedged) P-mdist,LU0945635778,AUD,true,en,2024-04-12 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000Q5M7&documenttype=76&market=1447&investmenttype=1&frame=0
45309,UBS (Lux) Bond Fund - Euro High Yield (EUR) (AUD hedged) P-mdist,LU0945635778,AUD,true,en,2012-12-31 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000Q5M7&documenttype=76&market=1432&investmenttype=1&frame=0
13773,BlackRock Global Funds - ESG Multi-Asset Fund A2 USD Hedged,LU0494093205,USD,true,zh_TW,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000H33D&documenttype=76&market=1447&investmenttype=1&frame=0
13773,BlackRock Global Funds - ESG Multi-Asset Fund A2 USD Hedged,LU0494093205,USD,true,en,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000H33D&documenttype=76&market=1447&investmenttype=1&frame=0
45310,BlackRock Global Funds - Global Equity Income Fund A8 AUD Hedged,LU0949170699,AUD,true,zh_TW,2023-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000Q6BQ&documenttype=76&market=1447&investmenttype=1&frame=0
45310,BlackRock Global Funds - Global Equity Income Fund A8 AUD Hedged,LU0949170699,AUD,true,en,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000Q6BQ&documenttype=76&market=1447&investmenttype=1&frame=0
13753,BlackRock Global Funds - European Fund A2 USD Hedged,LU0526926950,USD,true,zh_TW,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000JP5X&documenttype=76&market=1447&investmenttype=1&frame=0
13753,BlackRock Global Funds - European Fund A2 USD Hedged,LU0526926950,USD,true,en,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000JP5X&documenttype=76&market=1447&investmenttype=1&frame=0
45312,Schroder International Selection Fund Asian Dividend Maximiser A Accumulation USD,LU0955623706,USD,true,zh_TW,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000QG2S&documenttype=76&market=1447&investmenttype=1&frame=0
45312,Schroder International Selection Fund Asian Dividend Maximiser A Accumulation USD,LU0955623706,USD,true,en,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000QG2S&documenttype=76&market=1447&investmenttype=1&frame=0
45313,Allianz Global Investors Fund - Allianz European Equity Dividend AM EUR,LU0971552913,EUR,true,zh_TW,2024-07-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000QJCQ&documenttype=76&market=1447&investmenttype=1&frame=0
45313,Allianz Global Investors Fund - Allianz European Equity Dividend AM EUR,LU0971552913,EUR,true,en,2024-07-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000QJCQ&documenttype=76&market=1447&investmenttype=1&frame=0
45317,JPM Europe Dynamic A (acc) - USD (hedged),LU0987226296,USD,true,zh_TW,2024-04-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000RHNH&documenttype=76&market=1447&investmenttype=1&frame=0
45317,JPM Europe Dynamic A (acc) - USD (hedged),LU0987226296,USD,true,en,2024-04-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000RHNH&documenttype=76&market=1447&investmenttype=1&frame=0
45318,JPM Europe Dynamic A (acc) - AUD (hedged),LU0987225991,AUD,true,zh_TW,2024-04-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000RHNK&documenttype=76&market=1447&investmenttype=1&frame=0
45318,JPM Europe Dynamic A (acc) - AUD (hedged),LU0987225991,AUD,true,en,2024-04-30 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000RHNK&documenttype=76&market=1447&investmenttype=1&frame=0
45319,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-NZD),LU0994605391,NZD,true,zh_TW,2024-07-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000S3E5&documenttype=76&market=1447&investmenttype=1&frame=0
45319,Allianz Global Investors Fund - Allianz Income and Growth AM (H2-NZD),LU0994605391,NZD,true,en,2024-07-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000S3E5&documenttype=76&market=1447&investmenttype=1&frame=0
45320,UBS (Lux) Bond Fund - Euro High Yield (EUR) (USD hedged) P-acc,LU0994471687,USD,true,zh_CN,2015-01-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=446&investmentid=F00000S6OM&documenttype=76&market=1447&investmenttype=1&frame=0
45320,UBS (Lux) Bond Fund - Euro High Yield (EUR) (USD hedged) P-acc,LU0994471687,USD,true,zh_TW,2024-04-12 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000S6OM&documenttype=76&market=1447&investmenttype=1&frame=0
45320,UBS (Lux) Bond Fund - Euro High Yield (EUR) (USD hedged) P-acc,LU0994471687,USD,true,en,2024-04-12 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000S6OM&documenttype=76&market=1447&investmenttype=1&frame=0
45322,Fidelity Funds - European Dividend Fund A-MINCOME(G)-USD (hedged),LU0997587240,USD,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000S8MB&documenttype=76&market=1447&investmenttype=1&frame=0
45322,Fidelity Funds - European Dividend Fund A-MINCOME(G)-USD (hedged),LU0997587240,USD,true,zh_TW,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000S8MB&documenttype=76&market=0&investmenttype=1&frame=0
45322,Fidelity Funds - European Dividend Fund A-MINCOME(G)-USD (hedged),LU0997587240,USD,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000S8MB&documenttype=76&market=1447&investmenttype=1&frame=0
45322,Fidelity Funds - European Dividend Fund A-MINCOME(G)-USD (hedged),LU0997587240,USD,true,en,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000S8MB&documenttype=76&market=0&investmenttype=1&frame=0
45323,Fidelity Funds - European Growth Fund A-Acc-USD (hedged),LU0997586606,USD,true,zh_TW,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000S8MC&documenttype=76&market=1447&investmenttype=1&frame=0
45323,Fidelity Funds - European Growth Fund A-Acc-USD (hedged),LU0997586606,USD,true,zh_TW,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000S8MC&documenttype=76&market=0&investmenttype=1&frame=0
45323,Fidelity Funds - European Growth Fund A-Acc-USD (hedged),LU0997586606,USD,true,en,2024-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000S8MC&documenttype=76&market=1447&investmenttype=1&frame=0
45323,Fidelity Funds - European Growth Fund A-Acc-USD (hedged),LU0997586606,USD,true,en,2017-08-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000S8MC&documenttype=76&market=0&investmenttype=1&frame=0
45325,AB - American Income Portfolio AA Inc,LU1008671684,USD,true,zh_TW,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000SFBZ&documenttype=76&market=1447&investmenttype=1&frame=0
45325,AB - American Income Portfolio AA Inc,LU1008671684,USD,true,en,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000SFBZ&documenttype=76&market=1447&investmenttype=1&frame=0
45326,AB - American Income Portfolio AA AUD H Inc,LU1008671841,AUD,true,zh_TW,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000SFC0&documenttype=76&market=1447&investmenttype=1&frame=0
45326,AB - American Income Portfolio AA AUD H Inc,LU1008671841,AUD,true,en,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000SFC0&documenttype=76&market=1447&investmenttype=1&frame=0
45327,AB - Global High Yield Portfolio AA AUD H Inc,LU1008670108,AUD,true,zh_TW,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000SFC4&documenttype=76&market=1447&investmenttype=1&frame=0
45327,AB - Global High Yield Portfolio AA AUD H Inc,LU1008670108,AUD,true,en,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000SFC4&documenttype=76&market=1447&investmenttype=1&frame=0
45328,AB - European Income Portfolio AA EUR Inc,LU1008670876,EUR,true,zh_TW,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000SFC5&documenttype=76&market=1447&investmenttype=1&frame=0
45328,AB - European Income Portfolio AA EUR Inc,LU1008670876,EUR,true,en,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000SFC5&documenttype=76&market=1447&investmenttype=1&frame=0
45329,AB - European Income Portfolio AA USD H Inc,LU1013768186,USD,true,zh_TW,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000SFC6&documenttype=76&market=1447&investmenttype=1&frame=0
45329,AB - European Income Portfolio AA USD H Inc,LU1013768186,USD,true,en,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000SFC6&documenttype=76&market=1447&investmenttype=1&frame=0
45330,AB - European Income Portfolio AA AUD H Inc,LU1008671098,AUD,true,zh_TW,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000SFC7&documenttype=76&market=1447&investmenttype=1&frame=0
45330,AB - European Income Portfolio AA AUD H Inc,LU1008671098,AUD,true,en,2024-03-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000SFC7&documenttype=76&market=1447&investmenttype=1&frame=0
18028,BNP Paribas Funds Emerging Bond Opportunities Classic Capitalisation,LU0823389852,USD,true,zh_CN,2014-12-24 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=446&investmentid=F00000PXD4&documenttype=76&market=1447&investmenttype=1&frame=0
18028,BNP Paribas Funds Emerging Bond Opportunities Classic Capitalisation,LU0823389852,USD,true,zh_TW,2024-07-10 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000PXD4&documenttype=76&market=1447&investmenttype=1&frame=0
18028,BNP Paribas Funds Emerging Bond Opportunities Classic Capitalisation,LU0823389852,USD,true,en,2024-07-11 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000PXD4&documenttype=76&market=1447&investmenttype=1&frame=0
45340,BlackRock Global Funds - World Healthscience Fund A2 AUD Hedged,LU1023059063,AUD,true,zh_TW,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000SSQ4&documenttype=76&market=1447&investmenttype=1&frame=0
45340,BlackRock Global Funds - World Healthscience Fund A2 AUD Hedged,LU1023059063,AUD,true,en,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000SSQ4&documenttype=76&market=1447&investmenttype=1&frame=0
45341,BlackRock Global Funds - European Fund A2 AUD Hedged,LU1023059733,AUD,true,zh_TW,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000SSQ6&documenttype=76&market=1447&investmenttype=1&frame=0
45341,BlackRock Global Funds - European Fund A2 AUD Hedged,LU1023059733,AUD,true,en,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000SSQ6&documenttype=76&market=1447&investmenttype=1&frame=0
45342,BlackRock Global Funds - European Value Fund A2 AUD Hedged,LU1023061044,AUD,true,zh_TW,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=447&investmentid=F00000SSQA&documenttype=76&market=1447&investmenttype=1&frame=0
45342,BlackRock Global Funds - European Value Fund A2 AUD Hedged,LU1023061044,AUD,true,en,2024-04-01 00:00:00.000,https://doc.morningstar.com/LatestDoc.aspx?clientid=financebas&key=ffc5293c860e9242&language=451&investmentid=F00000SSQA&documenttype=76&market=1447&investmenttype=1&frame=0
